file_name,genre,chroma_stft_mean,chroma_stft_dev,spectral_centroid_mean,spectral_centroid_dev,spectral_rolloff_mean,spectral_rolloff_dev,rms_mean,rms_dev,zero_crossing_rate_mean,zero_crossing_rate_dev
rock.00022.clip2.wav,rock,0.45108575,0.2725009,2224.6941775431887,540.885585027458,4505.82275390625,1069.0863363969631,0.18644866,0.048066113,0.1224834735576923,0.04126417532417492
rock.00022.clip3.wav,rock,0.39494175,0.28078514,2281.8021322432064,368.8132581335794,4376.871995192308,933.7789281285751,0.19817133,0.047048047,0.13244065504807692,0.028534167731753036
rock.00022.clip4.wav,rock,0.3882155,0.28047603,2192.4611970064707,440.85833122187324,4431.367563100962,938.2331287765837,0.17933294,0.040636454,0.11832557091346153,0.033284739360601154
rock.00022.clip5.wav,rock,0.4320811,0.27539077,2175.6557238260507,241.57000096976634,4165.266864483173,553.5740715120684,0.1777599,0.03995946,0.12378305288461539,0.024069324341508706
rock.00022.clip6.wav,rock,0.41935107,0.27302116,2351.818657451481,539.5377309309818,4682.974759615385,949.9139978589967,0.1567474,0.036662966,0.1344538762019231,0.04959098355216788
rock.00022.clip7.wav,rock,0.42133373,0.28736007,2322.0619525053135,518.7749872588852,4493.648212139423,963.8263221773404,0.17794266,0.04351087,0.13368013822115385,0.040965526141485915
rock.00022.clip8.wav,rock,0.46789974,0.27272463,2457.0484534372595,565.1459400479838,4904.601111778846,1120.2983156623634,0.16607961,0.03546552,0.14771634615384616,0.04955569769909667
rock.00022.clip9.wav,rock,0.4337371,0.27166227,2474.6911572332165,690.2594565247953,5061.37939453125,1219.490412358299,0.16044293,0.037680905,0.13966721754807693,0.06819911147608865
rock.00023.clip0.wav,rock,0.380236,0.27155444,3188.430403527951,314.78679438384154,6352.626201923077,323.8993575864358,0.14900485,0.035936043,0.1898700420673077,0.0463506910134755
rock.00023.clip1.wav,rock,0.303125,0.2865925,2798.264010527076,436.0896376778929,6028.054574819712,594.2294307942769,0.16475566,0.036436234,0.14869290865384616,0.04782132148911182
rock.00023.clip2.wav,rock,0.2518797,0.28233144,2268.800687514141,661.0833237661813,4891.018629807692,1285.8218665563668,0.124392405,0.036103398,0.1071026141826923,0.045583076451677765
rock.00023.clip3.wav,rock,0.33380085,0.28483826,2400.6434372371086,361.22074604502893,5137.9050856370195,781.8084596539735,0.15188107,0.033093818,0.12420372596153846,0.03148673770594302
rock.00023.clip4.wav,rock,0.35949716,0.28515008,2520.4429818941203,442.1590425897024,5278.9475661057695,935.2594474892682,0.16621731,0.028083107,0.1349158653846154,0.03492805412655658
rock.00023.clip5.wav,rock,0.31955415,0.28521162,2178.493508157199,493.1759772418286,4766.208871694712,1117.2216682894536,0.15541752,0.027057854,0.09747596153846154,0.030368408776558255
rock.00023.clip6.wav,rock,0.28328076,0.28325695,2468.313542727185,347.0558801363564,5517.303560697115,852.0206942534171,0.13969791,0.030915951,0.11019756610576924,0.030533126124386342
rock.00023.clip7.wav,rock,0.21145788,0.2870947,1958.3433581185416,310.63804058475694,3899.580265925481,758.1366021131139,0.12091632,0.033594776,0.08455904447115385,0.020666246531209166
rock.00023.clip8.wav,rock,0.27773497,0.2857433,1570.5430948555688,257.64179200646294,3238.0968299278848,584.1827770723638,0.0870822,0.01901492,0.07225435697115384,0.021052311932459117
rock.00023.clip9.wav,rock,0.2358075,0.2796277,1600.668975203153,292.4741256858406,3406.8011944110576,619.5109899655971,0.08964245,0.018987967,0.07493614783653846,0.02184610562562012
rock.00024.clip0.wav,rock,0.37114674,0.26939988,2619.6543696957033,214.92468561697572,4341.507850060096,304.24953543812563,0.1125218,0.018035812,0.2171649639423077,0.02799917008789599
rock.00024.clip1.wav,rock,0.42347428,0.2783684,2615.381134252735,293.7161966566496,4975.660682091346,598.3404892410371,0.13759755,0.04067984,0.1720703125,0.0508013478974253
rock.00024.clip2.wav,rock,0.41594255,0.26456022,2123.637405095175,307.643138405593,4300.511944110577,701.1935860795703,0.15671156,0.031944484,0.11790865384615384,0.02971952096087434
rock.00024.clip3.wav,rock,0.43095013,0.26626244,2360.913030513109,243.99097926944438,4428.054762620192,718.8659872988588,0.17678393,0.033665013,0.15301231971153847,0.031508921768829266
rock.00024.clip4.wav,rock,0.4183043,0.27451435,2319.9841379725535,402.6072481960533,4693.824181189904,774.1828712962807,0.15944995,0.031165127,0.13389047475961538,0.03942699609710505
rock.00024.clip5.wav,rock,0.35809502,0.28909168,2191.404541632613,245.48206887309848,4117.396897536058,524.9521815690108,0.18286218,0.033315428,0.1295673076923077,0.024358324410317145
rock.00024.clip6.wav,rock,0.39745966,0.28596327,2203.371080627858,216.98489440043363,4258.439378004808,537.3605677232596,0.17227192,0.030189035,0.12395207331730769,0.023965004117487285
rock.00024.clip7.wav,rock,0.43834603,0.26717857,2431.7380245101426,294.955013184623,5060.634014423077,669.7523028225066,0.13523366,0.053105067,0.1259051983173077,0.02989106669713903
rock.00024.clip8.wav,rock,0.42214215,0.26776972,2123.5736835132498,376.7416794373541,4387.887056790865,687.8905209359674,0.15016752,0.031188792,0.10965294471153846,0.04017007664329685
rock.00024.clip9.wav,rock,0.3897504,0.28345835,2217.8364876372084,296.03332078793414,4094.621394230769,516.8569956463266,0.17232814,0.030046502,0.13685396634615385,0.030883934723155725
rock.00025.clip0.wav,rock,0.4026907,0.28519762,2503.405197366706,404.4795819271458,4759.8317307692305,885.0739364658367,0.13964538,0.030888863,0.15979942908653846,0.043860252066205856
rock.00025.clip1.wav,rock,0.42298138,0.28086397,2459.1280349396384,297.9411847363509,4706.909743088942,669.651812473795,0.13750161,0.034847904,0.15297475961538462,0.0340027208617124
rock.00025.clip2.wav,rock,0.47915375,0.2906077,2549.61894210909,493.8004130850997,5036.202110877404,1065.7034732116301,0.1407854,0.033611063,0.15083383413461537,0.053963411952981426
rock.00025.clip3.wav,rock,0.3891569,0.2783259,2389.386882258774,267.2101248858741,4685.210899939904,647.1418640615635,0.1328787,0.034014326,0.1333721454326923,0.031404326127107744
rock.00025.clip4.wav,rock,0.44572583,0.27072942,2484.2438083620955,339.2050453169193,4321.962327223558,867.8214448936388,0.17205863,0.036232233,0.1704326923076923,0.04645360110377629
rock.00025.clip5.wav,rock,0.4351829,0.28831857,2548.3595641677107,289.0122430618267,4696.640061598558,626.8874736906839,0.17162026,0.03560739,0.16239483173076924,0.03832938598978657
rock.00025.clip6.wav,rock,0.4176088,0.2742709,2711.596102082567,439.33825590943786,5338.246694711538,845.5437487225839,0.14514112,0.03742305,0.17173227163461538,0.05324475512927047
rock.00025.clip7.wav,rock,0.33357966,0.28558692,2666.7007300495225,201.4496944987757,4624.25537109375,423.76423377371873,0.17872886,0.017383883,0.1767578125,0.03262423769023447
rock.00025.clip8.wav,rock,0.38837734,0.2809011,2555.6671144746997,386.3356727435411,4694.818021334135,965.1928946242653,0.15715572,0.032455392,0.16236102764423077,0.039569984849623374
rock.00025.clip9.wav,rock,0.44185704,0.26840758,2238.54398442863,359.9127956251412,4504.74609375,751.8089220101183,0.1075355,0.037465207,0.12154071514423077,0.03099496116433202
rock.00026.clip0.wav,rock,0.42098525,0.27851728,2156.892377050623,452.2514206767039,4700.366962139423,965.8611834615409,0.13942325,0.024456698,0.10320012019230769,0.040548329502135334
rock.00026.clip1.wav,rock,0.43440655,0.2872476,2312.206596483808,601.1137568653164,4606.283428485577,1085.1440551200121,0.15657422,0.032317206,0.1279559795673077,0.06000535426148023
rock.00026.clip2.wav,rock,0.43924224,0.2814937,2185.3825848880506,459.1108010348039,4545.824819711538,908.4917275397493,0.14358884,0.036875304,0.11476862980769231,0.047029830772321084
rock.00026.clip3.wav,rock,0.4150145,0.27914906,2543.3856207954327,532.377898977514,4900.95703125,1019.3859856770152,0.14838782,0.040774193,0.15286583533653847,0.05663344242156169
rock.00026.clip4.wav,rock,0.360822,0.28190675,2481.1010628353933,370.3437667449618,4777.720853365385,909.3815931608137,0.1626256,0.03641943,0.14948918269230768,0.03513164273547988
rock.00026.clip5.wav,rock,0.33617318,0.28366697,2196.2203673884464,331.5767091987594,4425.652982271635,741.9121934457655,0.15841293,0.03372284,0.11785982572115385,0.027104144318598263
rock.00026.clip6.wav,rock,0.32239854,0.29081973,2280.451958262745,401.08586042545005,4484.786470853365,827.6753264158716,0.1650766,0.02845378,0.1258263221153846,0.04176340178825644
rock.00026.clip7.wav,rock,0.4039028,0.27789953,2112.3357863523074,497.8435138370307,4434.8460036057695,1022.2493777003729,0.1505649,0.02749828,0.10539738581730769,0.043859471095369425
rock.00026.clip8.wav,rock,0.37191874,0.28914052,2267.626143924672,510.2993002688116,4895.242450420673,1037.8505500474769,0.14241524,0.036314975,0.11083984375,0.041921943778457336
rock.00026.clip9.wav,rock,0.37558913,0.28324965,2101.62944948421,367.26496877064926,4270.862379807692,888.90791048456,0.15094547,0.0317555,0.10872896634615385,0.032918838251433824
rock.00027.clip0.wav,rock,0.49454126,0.26517007,2629.3539348147197,448.0890889553506,5663.3152418870195,902.1699474858386,0.082103424,0.010301776,0.1325420673076923,0.046243058694482204
rock.00027.clip1.wav,rock,0.5161528,0.26015714,2865.680833849018,590.0941086300232,5862.994290865385,1110.2554271415524,0.08418772,0.009689785,0.14693509615384615,0.04752928535247697
rock.00027.clip2.wav,rock,0.47262672,0.27119753,2744.985361052892,367.39500787716287,5734.2919921875,679.7228455032426,0.08213376,0.009278429,0.15081881009615383,0.042296284691543264
rock.00027.clip3.wav,rock,0.49491844,0.25693536,2860.674836735191,488.2419006694808,5809.326923076923,883.6517422622223,0.08737702,0.0064826165,0.1532001201923077,0.03959657163959308
rock.00027.clip4.wav,rock,0.45540768,0.27324378,2744.9964627104473,366.99503411674186,5707.127028245192,729.6738234351241,0.08517977,0.0096863415,0.1438213641826923,0.04037274074290499
rock.00027.clip5.wav,rock,0.45340115,0.26930717,2827.2453262449326,405.67319683518394,5812.556903545673,659.8136879511312,0.08772264,0.008580956,0.14868539663461539,0.03994956239355452
rock.00027.clip6.wav,rock,0.30749246,0.30841312,2924.091221611595,763.0470393991463,5879.061373197115,1194.3246593900863,0.074815154,0.01386295,0.13099083533653846,0.07150549657206988
rock.00027.clip7.wav,rock,0.25336397,0.30380923,2405.8655465088073,881.6901718601572,4838.096642127404,1301.510417684224,0.06950368,0.017981125,0.10220853365384615,0.07794693159232824
rock.00027.clip8.wav,rock,0.29430017,0.31158933,2469.931875792369,1019.7122944134492,4925.140474759615,1426.4201918606418,0.06847976,0.019558506,0.11749173677884615,0.11776591068625443
rock.00027.clip9.wav,rock,0.2965722,0.30031306,2224.1136940530255,713.2577548871408,4221.170372596154,1147.0182254502395,0.06576076,0.021259839,0.09195087139423076,0.05988526287909536
rock.00028.clip0.wav,rock,0.4428048,0.27137005,1901.372612367789,464.35835793866227,3768.0620868389424,893.9546252364042,0.13476372,0.028893607,0.09304762620192308,0.03270822823501755
rock.00028.clip1.wav,rock,0.44281915,0.2768465,1839.0925485705993,485.1612227995857,3694.5179161658652,913.0161252654316,0.119738504,0.031259477,0.09070012019230769,0.03304227986974547
rock.00028.clip2.wav,rock,0.47526515,0.27526018,2192.2450651630106,694.5385032749446,4289.745342548077,1341.717639264983,0.13846709,0.023680944,0.11474609375,0.046072959936194154
rock.00028.clip3.wav,rock,0.4648172,0.2631278,2115.4048213095716,331.92121991343095,4017.2675030048076,607.1843657196196,0.14979944,0.020598408,0.11708233173076923,0.03047955772326783
rock.00028.clip4.wav,rock,0.4450331,0.2848762,2397.890339373037,628.3943187693238,4883.978928786058,1636.2320515112458,0.14715403,0.020088721,0.11841947115384616,0.03190836082003232
rock.00028.clip5.wav,rock,0.461688,0.27004108,2181.38818298371,385.51195266748334,4295.377103365385,730.3227385529746,0.14748377,0.021978531,0.11191030649038461,0.026905758758333318
rock.00028.clip6.wav,rock,0.45200709,0.29347816,2331.5598229930583,489.0725050823614,4549.468900240385,1123.1472681192824,0.14773417,0.02557196,0.11652644230769231,0.02798008953482019
rock.00028.clip7.wav,rock,0.33549634,0.3092159,2093.284737065889,755.3064286344243,4471.618088942308,1914.785953937379,0.15258218,0.02214534,0.08771409254807692,0.03707921601561741
rock.00028.clip8.wav,rock,0.44734856,0.29059422,1606.937998607298,505.8421358839173,3325.2234825721152,935.0512132132752,0.12474622,0.035283376,0.07158203125,0.03222067754760486
rock.00028.clip9.wav,rock,0.486856,0.26869678,1802.172537874154,545.7841772020092,3641.4302884615386,1068.9376407086704,0.117586896,0.03582066,0.08826622596153846,0.03421709504657585
rock.00029.clip0.wav,rock,0.42087242,0.30077013,2526.90874281381,673.7901122887562,5424.959247295673,1126.4161066124059,0.17300214,0.033859722,0.10322641225961539,0.040561526948618094
rock.00029.clip1.wav,rock,0.41871133,0.2816566,2472.15578102814,562.6409150975136,5242.009840745192,1056.1583317857164,0.16722797,0.026588412,0.10587064302884615,0.034269470494928754
rock.00029.clip2.wav,rock,0.46692374,0.27967003,2548.1809706851136,559.6982832147036,5299.155649038462,1088.7746460250316,0.15308695,0.038946964,0.124169921875,0.04515388919201903
rock.00029.clip3.wav,rock,0.49915504,0.2525595,2556.6421312509624,520.9518844366282,5155.628568209135,1101.1336839295934,0.1618999,0.030042075,0.13375150240384615,0.03830400998857786
rock.00029.clip4.wav,rock,0.43378523,0.28749636,2536.395336230025,507.3682051247312,5133.184344951923,952.1395757008062,0.1831742,0.036462814,0.1373798076923077,0.061790603117271845
rock.00029.clip5.wav,rock,0.43088245,0.27437198,2526.0295286137934,435.99262618242636,4911.392352764423,1002.116587578457,0.17848776,0.025558382,0.13980994591346155,0.035889649878620616
rock.00029.clip6.wav,rock,0.33500743,0.29894137,2231.8558179159722,524.4775802072743,4969.86328125,1038.2853807306562,0.19482462,0.040539827,0.08556941105769231,0.03359399356861354
rock.00029.clip7.wav,rock,0.38814673,0.29711512,2521.8177616821854,628.4736471207225,5533.619103064904,1059.9738093349843,0.19661476,0.03583447,0.10410531850961538,0.044124471874233115
rock.00029.clip8.wav,rock,0.3799215,0.28410405,1974.8189260134247,569.6928577414097,4599.160907451923,1030.3934427800098,0.19363365,0.02808943,0.06316105769230769,0.026509245330960086
rock.00029.clip9.wav,rock,0.4198413,0.27717486,2532.013660870109,772.7661660560659,5404.9168043870195,1245.1578528666457,0.18831126,0.02389944,0.10687349759615385,0.04899767795105444
rock.00030.clip0.wav,rock,0.38946298,0.29622227,2838.176862813438,642.6515661662088,6191.87255859375,984.7480565722725,0.10779171,0.01732379,0.09936147836538461,0.037886890401160056
rock.00030.clip1.wav,rock,0.3924821,0.28619266,3261.449947570243,1085.3004702993546,6678.357309194712,1157.1607841113394,0.100095585,0.022327011,0.11832557091346153,0.07165787958629465
rock.00030.clip2.wav,rock,0.363685,0.30265597,2931.8940449724805,843.3018490069877,6553.216271033654,967.0537990853511,0.09532649,0.021821396,0.09489933894230769,0.041096561445654455
rock.00030.clip3.wav,rock,0.41773698,0.28727937,3227.3021256525794,734.9742712264248,6418.9650315504805,1060.9085947720725,0.096732415,0.018462377,0.14961313100961537,0.05361362661547162
rock.00030.clip4.wav,rock,0.37820148,0.28305656,2781.4185677672485,754.2237247688838,6173.734975961538,1136.9855816801335,0.09148597,0.016304322,0.10342172475961539,0.04054440493927194
rock.00030.clip5.wav,rock,0.40522167,0.28992927,2832.100063031515,704.4858230103251,6202.473520132212,1003.1161394284858,0.08981033,0.021806076,0.10979942908653846,0.04855106145787175
rock.00030.clip6.wav,rock,0.39892805,0.28804716,3049.652034569723,856.0368631891076,6295.811673677885,1025.8530668178298,0.098984584,0.02465967,0.1316180889423077,0.06632011140613213
rock.00030.clip7.wav,rock,0.38880917,0.283226,2931.1538272570147,964.0291556656956,6174.480356069712,1395.8568485770945,0.09999281,0.022801777,0.1297889122596154,0.08808397402937547
rock.00030.clip8.wav,rock,0.39696044,0.29824263,2645.2238585723203,860.9699487934636,6264.174429086538,1039.1800340585783,0.082614616,0.020480378,0.081787109375,0.03916187264321314
rock.00030.clip9.wav,rock,0.37757125,0.2958106,2935.7217124853114,776.005303118783,6396.272348257212,919.5614838846743,0.09633647,0.027293062,0.11731144831730769,0.06093926697039967
rock.00031.clip0.wav,rock,0.38186294,0.30136433,2765.590313343242,786.9453614173752,5549.851825420673,1697.158366133777,0.09281233,0.056330852,0.13121243990384615,0.03976120790988239
rock.00031.clip1.wav,rock,0.38448042,0.28918356,2499.5280838529766,802.9985599137447,5139.561485877404,1684.2732647223309,0.10551758,0.05481754,0.10929236778846153,0.05330866960986122
rock.00031.clip2.wav,rock,0.35540882,0.2905836,2725.3169416950423,865.0610507278677,5442.4342698317305,1792.9500172216365,0.10976366,0.038395055,0.13355243389423077,0.07695452716603964
rock.00031.clip3.wav,rock,0.39883533,0.29443634,2769.7371783527556,795.4263208951968,5549.272085336538,1648.3591986705258,0.09437684,0.05283354,0.1406512920673077,0.05715087023909026
rock.00031.clip4.wav,rock,0.40250197,0.2906396,3406.0111747653673,975.5678678305306,6632.3093825120195,1598.1532223104257,0.110122316,0.046796337,0.1890324519230769,0.09314114868978826
rock.00031.clip5.wav,rock,0.34911555,0.30296317,2755.1366610091272,564.1689517733896,5577.1824293870195,1354.8767961590086,0.111119166,0.042396687,0.13213641826923078,0.03334606405325118
rock.00031.clip6.wav,rock,0.30208877,0.29308668,2554.6426356979377,640.3284606285371,5174.180250901442,1544.912447885289,0.14817259,0.05616857,0.12996920072115384,0.03433678191795327
rock.00031.clip7.wav,rock,0.36485663,0.296809,2355.7675674037296,523.4021391033598,4879.589468149038,1266.271768389006,0.15913282,0.040786803,0.11505408653846154,0.027610875039606634
rock.00031.clip8.wav,rock,0.38383976,0.28323853,2278.083942629881,485.9466313433621,4599.823467548077,1178.5739341383046,0.15303776,0.044442177,0.11190279447115385,0.023830423550443614
rock.00031.clip9.wav,rock,0.35346827,0.29413456,2278.6076619559603,477.13177632056824,4463.087627704327,1071.0845113733217,0.17022888,0.04417714,0.1181640625,0.032327702232847436
rock.00032.clip0.wav,rock,0.4038615,0.30177394,2451.3057567043693,713.6670118278896,4909.239032451923,1466.160789757957,0.2257097,0.053320903,0.11300706129807692,0.05211506599569253
rock.00032.clip1.wav,rock,0.377573,0.28948686,2260.856624186039,412.3946602475954,4467.1458082932695,951.7863587395088,0.21510899,0.045664612,0.118310546875,0.03211674829238432
rock.00032.clip2.wav,rock,0.34586084,0.2920825,2230.1867735449164,329.0777251973714,4590.050706129808,784.8836240710407,0.22283968,0.045865312,0.11064077524038461,0.02864731482302989
rock.00032.clip3.wav,rock,0.33859155,0.3018574,2347.7849195618915,483.61748991130764,5002.328725961538,1076.8285862385264,0.21532777,0.0487618,0.09751727764423077,0.03301469231565494
rock.00032.clip4.wav,rock,0.47536033,0.2827358,2442.2628308432927,381.95171301774013,4890.1904296875,850.7516737039143,0.22789878,0.052598216,0.11952749399038462,0.032744188913931535
rock.00032.clip5.wav,rock,0.32622725,0.29344705,2416.7348831288327,377.58022316316834,4880.4176682692305,767.0667544537816,0.21024941,0.04440724,0.123828125,0.027773824720232886
rock.00032.clip6.wav,rock,0.34892172,0.3013547,2196.3068840127116,275.7252570239962,4335.461989182692,679.8967938903832,0.23103881,0.035942636,0.11824293870192308,0.023920936568454218
rock.00032.clip7.wav,rock,0.44874957,0.27725455,2309.685529297114,488.16468453821454,4711.46484375,1117.6266989129103,0.23056687,0.047767434,0.10952524038461539,0.032291649094346425
rock.00032.clip8.wav,rock,0.41026673,0.28745803,2459.176106196676,739.7604615108779,4969.283541165865,1280.9799638504787,0.21721698,0.061180156,0.12312950721153847,0.06611488290132837
rock.00032.clip9.wav,rock,0.37896907,0.29008713,2333.046032681212,712.0218927895912,4577.793344350962,1362.6345745873425,0.21252148,0.052242123,0.10962665264423077,0.054198617602923535
rock.00033.clip0.wav,rock,0.26324257,0.29982287,1705.2968018199115,438.53643975601307,3257.559532752404,1096.834923695314,0.091319464,0.018786153,0.09066256009615385,0.02826159411513893
rock.00033.clip1.wav,rock,0.2671352,0.29898196,1690.9818140556763,419.04635604005966,3177.3897611177886,1055.3024109991584,0.1210012,0.03590708,0.09113206129807692,0.028667429607734527
rock.00033.clip2.wav,rock,0.27472723,0.29098308,1577.305538235618,405.89473344639305,3121.983173076923,1042.3570362967332,0.11408753,0.017662682,0.07655123197115385,0.0183473703632846
rock.00033.clip3.wav,rock,0.3231324,0.27930295,1614.5792105840694,447.01058286131274,3228.158428485577,1110.7990813086942,0.103995524,0.026095647,0.08203876201923077,0.023190886967742134
rock.00033.clip4.wav,rock,0.32545167,0.27470207,1689.9417595356663,434.7642125656833,3589.3365009014424,1107.2952879567097,0.13285837,0.01891697,0.07662259615384616,0.019843564359892037
rock.00033.clip5.wav,rock,0.40739793,0.27551824,1545.9085747688175,422.3635828927932,3168.528019831731,1078.2709981603819,0.118365034,0.017696016,0.07361778846153846,0.02104238475644227
rock.00033.clip6.wav,rock,0.33735695,0.2985606,1619.814998875081,466.4676557843202,3333.33984375,1128.922910361152,0.17215544,0.043750666,0.07096228966346153,0.021287338495999942
rock.00033.clip7.wav,rock,0.27432558,0.29643986,1951.1577767691922,751.3993816520488,4326.186147836538,1810.218023034158,0.16432323,0.042089377,0.06457707331730769,0.032531254628401014
rock.00033.clip8.wav,rock,0.40131608,0.2930594,1672.1047711507629,417.2322293998974,3546.0216346153848,1118.020174663807,0.12812652,0.02427151,0.05838341346153846,0.019923102888379854
rock.00033.clip9.wav,rock,0.384564,0.3005466,1671.2173174946618,465.6323242298956,3575.8368389423076,1157.2677214685696,0.124835044,0.024330959,0.05707256610576923,0.024291582391343824
rock.00034.clip0.wav,rock,0.45027372,0.28331935,2748.709541236217,651.3749874368108,6011.490572415865,1086.0595415786738,0.14899878,0.020445047,0.12054161658653846,0.05206712713670208
rock.00034.clip1.wav,rock,0.43090418,0.27578983,2744.8190861622397,491.17768412933543,5650.643780048077,1175.977201204468,0.17391883,0.021288468,0.133203125,0.03160935583933219
rock.00034.clip2.wav,rock,0.43042025,0.27542108,2732.5958787886866,537.4477707045063,5476.224834735577,1199.059416086729,0.20498295,0.020359172,0.13721829927884616,0.03487306787880851
rock.00034.clip3.wav,rock,0.43790486,0.28580034,2671.443593338845,422.0989037488411,5385.3712815504805,1046.1374174694322,0.1807749,0.029351993,0.12891376201923077,0.03621362781999232
rock.00034.clip4.wav,rock,0.43990374,0.2778537,2928.569505330762,655.7948582802571,6079.568622295673,1207.3967681522772,0.20211355,0.027979193,0.14139122596153847,0.048327395659426495
rock.00034.clip5.wav,rock,0.367404,0.2814934,2802.8524616162954,512.7824433829988,5896.205115685096,972.934805427604,0.20053782,0.021354606,0.1330040564903846,0.037515641699155104
rock.00034.clip6.wav,rock,0.36020014,0.27939117,2673.5090515235265,328.69718877898663,6053.149038461538,754.3456378828051,0.2011533,0.019553836,0.11722506009615384,0.02305157075789672
rock.00034.clip7.wav,rock,0.40766218,0.27674955,2872.7013053483633,440.9553784626153,6145.990271935096,850.6095407541358,0.19762251,0.01842366,0.13548302283653846,0.037303644674659645
rock.00034.clip8.wav,rock,0.4128711,0.27029985,2968.605178204099,510.8795327901888,6070.706881009615,1056.3511859862647,0.18515873,0.02410688,0.15093524639423078,0.03793591373611277
rock.00034.clip9.wav,rock,0.45334315,0.27186406,2717.3654243144597,607.338236960829,5525.254281850962,1372.9128723898282,0.2049737,0.021046042,0.13971228966346153,0.04314468276797537
rock.00035.clip0.wav,rock,0.3870621,0.28307128,1685.0291307205694,527.1327731136225,3687.478215144231,1427.497614832096,0.13697068,0.017992504,0.06499774639423077,0.022002319938491274
