genre,chroma_stft_mean,chroma_stft_dev,spectral_centroid_mean,spectral_centroid_dev,spectral_rolloff_mean,spectral_rolloff_dev,rms_mean,rms_dev,zero_crossing_rate_mean,zero_crossing_rate_dev
rock,0.4032939076423645,0.3151409327983856,1425.757400598916,589.5168081455556,3157.5957782451924,1579.504012613086,0.1512436866760254,0.0816822350025177,0.042394080528846155,0.028104064543165143
rock,0.4249800443649292,0.2902883291244507,1377.016788427332,890.0784352778616,2855.385554387019,2081.265849078664,0.1734762340784073,0.03880007565021515,0.03960336538461538,0.030169985386549195
rock,0.4226987361907959,0.29194870591163635,954.6916644490951,438.3404994047932,1736.4871920072114,1230.6395026076987,0.17508989572525024,0.03866253420710564,0.025754957932692307,0.013651243170434259
rock,0.3743674159049988,0.3050309121608734,1345.8398805915933,812.1341293908894,2862.176795372596,1795.0557532044447,0.19418683648109436,0.026888467371463776,0.04132361778846154,0.04847983272326441
rock,0.35328352451324463,0.30068591237068176,1580.7870678349439,643.1360945819608,3725.575420673077,1431.107722185355,0.20547668635845184,0.03493828326463699,0.04896709735576923,0.03483237961611658
rock,0.3582610785961151,0.30295705795288086,1306.8731786425105,487.795129523496,3154.6142578125,1399.5995908123416,0.19400236010551453,0.04891364648938179,0.03065655048076923,0.015095222739737242
rock,0.3307884931564331,0.30303752422332764,1511.660474736244,605.3237033265901,3535.420673076923,1254.6288675996304,0.21612094342708588,0.03680647164583206,0.04568434495192308,0.037220505286327955
rock,0.3772607743740082,0.2976241707801819,1174.8048730617388,552.8199630725609,2457.021296574519,1281.6324502643276,0.2198462039232254,0.03597629815340042,0.03280498798076923,0.024262282451447903
rock,0.35105636715888977,0.2988331615924835,1503.1171512802475,748.9795672031211,3239.1734900841348,1535.0012354172884,0.23899362981319427,0.03658534213900566,0.05438701923076923,0.048934431475670954
rock,0.38395968079566956,0.2929022014141083,1242.862325679765,536.7173171671175,2712.189753605769,1204.8136488341431,0.22285933792591095,0.03046225756406784,0.03738356370192308,0.021459605531966942
rock,0.368386447429657,0.29438918828964233,1462.0160394031564,777.774172569535,3120.575232872596,1556.6743995009128,0.2351645827293396,0.03714779391884804,0.05057091346153846,0.05400599607442198
rock,0.29207202792167664,0.28667324781417847,1665.8082812389111,304.8888191211244,3171.095440204327,937.464329780357,0.20158013701438904,0.04501553624868393,0.07828650841346153,0.02062706680982053
rock,0.25681281089782715,0.28292062878608704,1800.9311038561812,130.88771584936524,3288.202937199519,360.96892028864926,0.21226516366004944,0.04122656583786011,0.0863506610576923,0.01695370543401682
rock,0.46132412552833557,0.2561284601688385,1468.6228018231336,365.822916253819,2852.404033954327,1002.1887038179837,0.17418207228183746,0.05823053419589996,0.07457557091346154,0.013343271075651357
rock,0.39674949645996094,0.28383201360702515,1432.4582341292014,383.52829264182037,2700.926231971154,977.7243058906677,0.18941688537597656,0.05696850270032883,0.0639385516826923,0.011642333912260676
rock,0.22469937801361084,0.268842488527298,1888.7360213460063,160.06846051132132,3532.6876126802886,480.4414881033934,0.2447832226753235,0.030954133719205856,0.09273587740384616,0.018511107667566046
rock,0.4363597333431244,0.27139487862586975,1528.4034154217452,315.27789809853067,2880.2315579927886,703.9772197767478,0.18956336379051208,0.040492624044418335,0.07682166466346153,0.018831300631337585
rock,0.45000985264778137,0.26386287808418274,1334.1134385533664,215.00818449259043,2500.087702824519,391.53620328270154,0.17312610149383545,0.03618129715323448,0.06844200721153847,0.013500321243346425
rock,0.4832024872303009,0.2540019154548645,1356.647266185974,234.5331898895978,2566.5093524639424,500.8215150334146,0.1632489413022995,0.03343397378921509,0.06865609975961538,0.013330167024339428
rock,0.4087870419025421,0.28879719972610474,1443.9374933010295,359.1235319241866,2623.737980769231,725.812018327951,0.21000562608242035,0.06961018592119217,0.07178485576923077,0.0212105744
rock,0.3794131577014923,0.287970632314682,1511.8629687832356,241.86577461540105,2575.37109375,699.2968124098903,0.2675025463104248,0.028608083724975586,0.08113356370192308,0.012586179739036718
rock,0.3012973368167877,0.29408106207847595,1724.8489205482178,770.774102538085,3440.1776592548076,1418.1603593204882,0.14125019311904907,0.049302514642477036,0.07559720552884615,0.04500477632559405
rock,0.42665597796440125,0.28741851449012756,1618.974560139198,433.3607210691223,3235.1981295072114,1010.4515328262293,0.19983722269535065,0.046766143292188644,0.08592247596153846,0.028602417427080352
rock,0.35197123885154724,0.30591490864753723,1623.5621409262599,501.45504527225484,3142.356896033654,887.0808766656418,0.1509247124195099,0.06775236874818802,0.072021484375,0.03611124707684824
rock,0.36005961894989014,0.2992746829986572,1712.4328652648219,413.1927483220992,3250.6854717548076,688.7850169976864,0.17553071677684784,0.04538737237453461,0.08804837740384615,0.03577191613326783
rock,0.3882805407047272,0.29359978437423706,1836.0989594157847,438.0355159308738,3320.5855618990386,599.4036447666622,0.17780162394046783,0.05968664214015007,0.10970177283653847,0.045188714023436355
rock,0.2974920868873596,0.2927027940750122,1591.2243368973288,321.3462390480023,3059.785344050481,587.4812027012184,0.17357923090457916,0.07577360421419144,0.08418719951923077,0.03178965566379514
rock,0.3270290791988373,0.2868879437446594,1574.859983286338,347.1164579838552,3040.9852013221152,729.5680435682615,0.17266079783439636,0.04706742241978645,0.08136268028846154,0.02758296339471092
rock,0.38985657691955566,0.2926902770996094,1640.2432567015749,384.92054606779527,3204.886005108173,764.9515678679332,0.20562538504600525,0.050540052354335785,0.08574594350961538,0.03593648423785228
rock,0.2684921622276306,0.2886374890804291,1538.6050547130258,168.2173442375168,3081.732647235577,413.02133234068486,0.22381114959716797,0.028150862082839012,0.07745643028846154,0.01463116701025517
rock,0.33951884508132935,0.29665282368659973,1911.8771713317542,399.88398165492976,3770.546687199519,743.4842522234975,0.1693260818719864,0.06596191227436066,0.10437950721153846,0.03702677631744272
rock,0.38577520847320557,0.2982625365257263,1138.5231762997314,421.39161528009924,2393.2498873197114,1043.7926108811012,0.13061533868312836,0.04484596475958824,0.03790564903846154,0.02035504808677031
rock,0.353298157453537,0.29893553256988525,1149.0638699910398,261.5504401037454,2292.0438326322114,748.6366778006595,0.11233802139759064,0.027635861188173294,0.03709059495192308,0.011054584615077362
rock,0.33587193489074707,0.3009289503097534,1163.6364151383782,299.5384221039132,2463.1499774639424,897.2748119042745,0.1198275089263916,0.03625265881419182,0.03750751201923077,0.012607724245478277
rock,0.32816022634506226,0.297247052192688,1274.0995784961879,344.1395921627899,2696.2054912860576,1014.7230256474313,0.13163426518440247,0.039702970534563065,0.04122971754807692,0.013494188411718639
rock,0.3622904121875763,0.29348576068878174,1437.1170752827845,732.9954659856676,3079.579326923077,1736.0073467369573,0.18609265983104706,0.06507051736116409,0.051663912259615384,0.03777324679336655
rock,0.3971548080444336,0.2945846617221832,1091.4689233371807,241.73353141267665,2207.898700420673,539.9446157994909,0.20640963315963745,0.04724743589758873,0.03853665865384615,0.0111476315252699
rock,0.38126251101493835,0.2929422855377197,1311.301065373398,476.3433844229543,2880.06591796875,1295.1129758855816,0.2218310385942459,0.0446859635412693,0.04898963341346154,0.022078436986954626
rock,0.3780474066734314,0.29205021262168884,1449.5278770477341,818.8689128438373,3048.2733623798076,1804.0799465392722,0.2002703994512558,0.04973089322447777,0.058597506009615385,0.050432676804975075
rock,0.35175782442092896,0.2971317768096924,1517.9742786793577,881.8365285341455,3127.1180138221152,1714.9096865828787,0.1332656890153885,0.04467371478676796,0.06086237980769231,0.062637379460418
rock,0.3337642550468445,0.2909253239631653,1322.1568173199703,259.27534768129874,2635.249962439904,683.2285017720069,0.11830312013626099,0.03635070472955704,0.05500300480769231,0.016307296136326418
rock,0.5026444792747498,0.2575657069683075,1764.86864809525,179.9949697412842,3532.2735126201924,543.6467340429002,0.2649281919002533,0.024508783593773842,0.08519381009615384,0.014914355110816516
rock,0.48160964250564575,0.2706087827682495,1768.5741129404912,182.5123848905862,3488.296086237981,546.3478007785413,0.26257821917533875,0.026499850675463676,0.08879582331730769,0.01835844711615739
rock,0.45692360401153564,0.26200518012046814,1734.1958130035998,158.08902649483642,3431.978478064904,393.67366085455234,0.2722024619579315,0.024227211251854897,0.083203125,0.01761435402497342
rock,0.4418109655380249,0.2694242596626282,1736.1458513316286,184.70194116814363,3357.357647235577,449.1346585480231,0.274192750453949,0.02302919514477253,0.08535907451923076,0.01737293271804784
rock,0.4035896956920624,0.2824583649635315,1780.8673853770824,217.1572648001655,3580.640399639423,639.8240396886922,0.27348092198371887,0.03132793679833412,0.08389047475961539,0.015849232398813896
rock,0.28716570138931274,0.2773246169090271,1401.3558300241411,141.62439599978183,2354.987041766827,288.8234967089092,0.24874357879161835,0.03198285028338432,0.06673302283653847,0.012451192269605643
rock,0.2870147228240967,0.2905947268009186,1887.5490684118718,158.48663061236397,3904.2181865985576,550.2715730873498,0.2758292853832245,0.027552008628845215,0.09679612379807692,0.012877159479721722
rock,0.28951311111450195,0.3014611303806305,1746.7250154381363,143.27591017153517,3394.8751126802886,478.3664752101742,0.23468510806560516,0.03942221775650978,0.09849759615384615,0.015531171972933458
rock,0.4856347441673279,0.258870393037796,1690.2051533965953,240.45619200945194,3327.7080829326924,752.7216519801228,0.23659926652908325,0.025475231930613518,0.07847430889423077,0.016807881155297758
rock,0.46869808435440063,0.2647918462753296,1661.8259995924207,184.27958221218387,3249.5259915865386,616.1379417427028,0.24965092539787292,0.02616843581199646,0.07430889423076924,0.01554920117085645
rock,0.390839159488678,0.29441317915916443,1130.2993249033645,424.719446140739,2256.017127403846,1190.8196451264319,0.11676906049251556,0.0565473809838295,0.03982121394230769,0.015821432486015044
rock,0.35446542501449585,0.302970290184021,1198.8175444503208,481.1328273614282,2425.8809720552886,1389.3313348586971,0.0850779339671135,0.026403553783893585,0.04299504206730769,0.020324406630686513
rock,0.424078106880188,0.29665452241897583,1308.9415579713213,746.373889961695,2579.594914362981,1909.2644882030716,0.14477887749671936,0.07054288685321808,0.04570688100961538,0.019472332273001266
rock,0.3761284053325653,0.3124183416366577,1184.380166178477,522.1427574636955,2456.6900165264424,1506.0970752160197,0.09218665957450867,0.030902277678251266,0.037744140625,0.021504993281983645
rock,0.41687801480293274,0.30572399497032166,1178.0307739778655,454.61258584305955,2455.944636418269,1293.502939330667,0.12263113260269165,0.0587000697851181,0.03792442908653846,0.023910015261275723
rock,0.3980526924133301,0.30564433336257935,1226.3817761885248,601.0490137168271,2567.6688326322114,1695.8023119698628,0.10740720480680466,0.06596846133470535,0.03744365985576923,0.01982622012245779
rock,0.4199276566505432,0.3148778975009918,1123.8479224346381,437.55195371131157,2306.123234675481,1259.3363452959882,0.13091707229614258,0.06157814711332321,0.03420973557692308,0.01651547624319931
rock,0.3179943561553955,0.30557313561439514,1093.6625948153091,471.230331420047,2030.249774639423,1370.3327310393468,0.1665080487728119,0.062445010989904404,0.048888221153846154,0.01746004168391676
rock,0.33918875455856323,0.29504692554473877,1171.758241408707,451.8489577440164,2272.5811298076924,1271.5622682458354,0.151861771941185,0.04385056346654892,0.047738882211538464,0.015592986950322437
rock,0.3564215898513794,0.29360345005989075,1229.1549159563244,501.7156637937382,2409.896709735577,1293.45185139234,0.1564628779888153,0.06266506761312485,0.04859900841346154,0.018971488562696447
rock,0.4291543960571289,0.2941969037055969,1860.881816082214,854.7690174521667,4123.6083984375,1631.8341191891077,0.1453671157360077,0.05316702648997307,0.07649864783653847,0.06157041107734716
rock,0.3910196125507355,0.29763612151145935,1558.1399212387225,605.835656122234,3479.848445012019,1205.747486002276,0.14829565584659576,0.05629074200987816,0.05006385216346154,0.029561243872821222
rock,0.4146914780139923,0.29293256998062134,1818.2729701726855,916.6975289708776,3878.3783428485576,1595.3743168445478,0.1506238728761673,0.04568241909146309,0.07184119591346154,0.061044722461314156
rock,0.426056444644928,0.2900567352771759,1849.8626584380113,769.4242965683155,4141.745981069712,1547.2696752901645,0.14326472580432892,0.062475595623254776,0.07152193509615384,0.04906493863123277
rock,0.3887898623943329,0.3038765788078308,1943.420484063427,527.5834331533664,4475.427809495192,1219.2990904025048,0.14140047132968903,0.048910487443208694,0.07401968149038461,0.030895493341100175
rock,0.37937185168266296,0.29920920729637146,1941.9201414891422,452.1784513182096,4424.410682091346,1162.6094878912304,0.15445788204669952,0.05282161757349968,0.07411358173076923,0.025350721045502806
rock,0.37190598249435425,0.30375605821609497,1778.199910189405,422.0980225330124,4032.3407451923076,987.8872822312558,0.16229183971881866,0.04602562263607979,0.06292442908653846,0.02906921438279248
rock,0.42182600498199463,0.2972884774208069,1980.4795944675557,345.7088712379054,4573.321063701923,804.2836390304925,0.16177015006542206,0.050153035670518875,0.07815504807692308,0.024608656119527984
rock,0.38481366634368896,0.2927365303039551,1928.6972859018445,523.012462072043,4379.9363356370195,1209.2178532581963,0.16131040453910828,0.05142328143119812,0.07445537860576923,0.04054278274293113
rock,0.41098660230636597,0.2950218617916107,1942.1261932192926,309.4279961452865,4434.183443509615,736.0201933771743,0.1563381552696228,0.04478050023317337,0.07421875,0.023882816849451365
rock,0.36291441321372986,0.296108216047287,1853.3805601149327,1155.369780263735,3668.263972355769,1973.4297755666491,0.12190774828195572,0.02434847690165043,0.07982271634615384,0.07987132818900003
rock,0.3555394411087036,0.30961349606513977,1738.2159351210098,666.9754758734479,3855.188739483173,1318.5009094782895,0.10957499593496323,0.03372572362422943,0.06669170673076923,0.04125258789371634
rock,0.3771086037158966,0.3013651371002197,1519.0042645481783,554.4184100821981,3536.0004131610576,1415.8374639986853,0.11000838875770569,0.02663605473935604,0.048099459134615385,0.024530764207518086
rock,0.2588250935077667,0.2889784276485443,1512.0203534120044,288.76567696087153,3189.5643028846152,904.7021567928114,0.14830462634563446,0.025713032111525536,0.06261268028846154,0.01726563715832827
rock,0.3229374885559082,0.2942792773246765,1616.4735649123595,499.3564347845013,3686.2359149639424,1331.6882841391937,0.1333409547805786,0.030827317386865616,0.05675706129807692,0.022573076879098684
rock,0.3789619505405426,0.29136213660240173,1771.5255862309234,692.9697407387171,4103.980055588942,1635.9296766946086,0.1254415065050125,0.02486668899655342,0.05862004206730769,0.03247601541289785
rock,0.3497723639011383,0.29596227407455444,1920.9905446727057,848.9034861244191,4354.924692007212,1485.618304625922,0.11075014621019363,0.029940392822027206,0.06805138221153846,0.05250074625223855
rock,0.3394911289215088,0.29870375990867615,1070.4792914947302,358.02651611110997,2447.0828951322114,1233.8278479117434,0.11567568778991699,0.021226748824119568,0.029217998798076922,0.00853752552620125
rock,0.34643521904945374,0.2929268777370453,1101.506771841262,349.3760770605413,2436.150653545673,1165.5815707262207,0.1225690245628357,0.0354338176548481,0.03159930889423077,0.008634592302953898
rock,0.3519197404384613,0.2916455566883087,1279.0341805205694,418.6856657767082,2934.3958458533652,1258.3397165156982,0.12920601665973663,0.0295941811054945,0.03724459134615385,0.01411527403270651
rock,0.3607311248779297,0.3115409016609192,1914.4672310754188,811.5887398599949,4151.353102463942,1580.3849261350524,0.06621034443378448,0.03647344186902046,0.060460486778846155,0.0352414116823361
rock,0.32214584946632385,0.31252995133399963,1942.0638170472007,815.5739136293417,4226.388033353365,1677.4468953300166,0.07970745116472244,0.03587617352604866,0.06824293870192308,0.046780409770584765
rock,0.38829201459884644,0.3104953467845917,2187.368428259375,1034.8088534192746,4549.303260216346,1719.2106770516614,0.07377259433269501,0.03585009276866913,0.09365234375,0.07309621872770788
rock,0.33904513716697693,0.31995436549186707,1664.534644611743,783.3620108221014,3694.352276141827,1637.1305200683237,0.06286114454269409,0.03667173907160759,0.052332481971153845,0.039639641605071475
rock,0.36093443632125854,0.3183738589286804,1397.2042367975957,591.4549681609608,3114.9434720552886,1428.002737263625,0.07039935886859894,0.03681926801800728,0.04230769230769231,0.023898850186186923
rock,0.35432755947113037,0.3173120319843292,1491.6876920418,587.7221193828279,3305.5123197115386,1379.0240703429513,0.06895969808101654,0.035047050565481186,0.044583834134615384,0.023362717966882357
rock,0.3562607169151306,0.3105294108390808,2109.457808703768,1100.9098967497907,4291.6502028245195,1743.9739524441407,0.07896576076745987,0.03307678550481796,0.09367112379807692,0.07971313901485265
rock,0.3244018256664276,0.31513890624046326,1940.1290295363199,1056.9091333913127,4072.591271033654,1767.064716112352,0.08776714652776718,0.034560676664114,0.07044396033653846,0.06207269548934957
rock,0.29015424847602844,0.3077874481678009,1877.1568231187352,723.4116655138597,4037.7240459735576,1508.0957058796562,0.08367141336202621,0.036019183695316315,0.06280048076923077,0.0323683747312538
rock,0.31405046582221985,0.3108091950416565,2127.254544113648,950.838416893997,4409.0061598557695,1387.4509714649603,0.08176979422569275,0.03160501644015312,0.08549053485576923,0.07185745368574782
rock,0.4401461184024811,0.3033101558685303,1740.715728304228,945.8793472492206,4151.6843825120195,2112.086346892255,0.12111395597457886,0.05669853091239929,0.05829702524038462,0.057724944566712406
rock,0.45762547850608826,0.3088536858558655,1703.0597993273732,760.0834079180142,4218.188852163462,1756.659381736456,0.1433410346508026,0.041419584304094315,0.04903470552884615,0.033468841486009836
rock,0.41073158383369446,0.30907270312309265,1878.1645309120436,857.7148682904545,4275.086200420673,2004.359361177561,0.13908147811889648,0.040311019867658615,0.05807917668269231,0.03656317091600082
rock,0.44884657859802246,0.3090725541114807,1648.4800225667962,764.3012560755121,3956.2291541466348,1840.0424763280112,0.1352061927318573,0.04042350873351097,0.04187199519230769,0.026905483743664523
rock,0.4075649082660675,0.301470547914505,1569.4623080725248,771.2390220770914,3703.9593975360576,1909.0551380357315,0.13830295205116272,0.04594811052083969,0.04627028245192308,0.039788725306096895
rock,0.39204803109169006,0.3012925684452057,1588.3456784182779,771.8406911152055,3938.5884915865386,1755.955090117696,0.14185978472232819,0.03723805025219917,0.046364182692307694,0.042182303064036045
rock,0.45262742042541504,0.3028286099433899,1607.5813324733829,711.0504941932224,3954.489933894231,1913.2887594845579,0.1391574591398239,0.03870371729135513,0.045406400240384615,0.03153506596198332
rock,0.46300798654556274,0.30454450845718384,1355.4671760027738,937.8107385673711,3048.02490234375,2535.0502213298114,0.12439228594303131,0.0414477102458477,0.03640700120192308,0.0382892787710395
rock,0.5054436326026917,0.29995813965797424,1358.8868609534056,796.158976142487,3365.6396484375,2457.748759631364,0.1261528730392456,0.046557582914829254,0.034833233173076926,0.02889615737856744
rock,0.4528254568576813,0.28645285964012146,1533.0066020870186,861.8568597905555,3722.01416015625,2511.9229760721046,0.12138199806213379,0.0418989360332489,0.04010291466346154,0.0309463057156635
rock,0.3599649965763092,0.31477126479148865,2574.148462708266,1164.5147434777793,5025.849609375,1428.0173272741933,0.04285792261362076,0.025890106335282326,0.12264498197115385,0.10719156339060112
rock,0.37577661871910095,0.31764236092567444,2101.1906052848485,1008.7013869083075,4346.5598707932695,1430.8083072371412,0.05443964898586273,0.03787301853299141,0.08617037259615384,0.0753150245344348
rock,0.4358483850955963,0.3043278455734253,1863.7901351601754,1051.45656077263,3891.2154447115386,1817.32981818008,0.05053359642624855,0.03171594440937042,0.08341346153846153,0.08053360023874608
rock,0.34281232953071594,0.32028573751449585,2154.8556298689978,724.1385101848387,4633.199932391827,1478.2366230845178,0.07584390789270401,0.02775747701525688,0.08463792067307692,0.054782242213580794
rock,0.36129477620124817,0.3215245008468628,1765.1064591654397,641.6015531728245,3785.951209435096,1346.9325427778037,0.061677031219005585,0.0236797071993351,0.07161959134615385,0.0490724511971104
rock,0.38218963146209717,0.32035985589027405,1818.427711551444,597.8086249187205,3868.357121394231,1202.7462385897395,0.06379725784063339,0.027031628414988518,0.06767578125,0.026574869857304895
rock,0.3538345992565155,0.3183971643447876,1775.1430921909655,578.5968223832018,3652.114070012019,1212.4703268005624,0.04931570217013359,0.02739911898970604,0.0732158954326923,0.03036056734160789
rock,0.3714081645011902,0.3000531494617462,2244.844622607677,1028.21864211229,4535.058218149038,1447.8718905970952,0.05708866938948631,0.02426445111632347,0.10670072115384616,0.06783769258949099
rock,0.3492416739463806,0.3098471164703369,1958.0962291971027,1155.654546866314,3687.229755108173,1806.5629837177114,0.024364493787288666,0.034842900931835175,0.10270057091346153,0.10726055940459173
rock,0.4706800878047943,0.30724725127220154,1091.9482513745177,577.032060917005,2371.799504206731,1528.378767514096,0.05195444077253342,0.04237348958849907,0.027794471153846152,0.021832369283595877
rock,0.2848789393901825,0.3030501902103424,2130.008814537637,1120.3393137835876,4079.382512019231,1730.3265510108827,0.08629505336284637,0.0459183007478714,0.09424954927884616,0.09767060564152387
rock,0.3515799641609192,0.30526119470596313,1985.4137485630645,886.3276246633516,3830.011455829327,1481.8691663079546,0.08423222601413727,0.05042042210698128,0.09150015024038462,0.05746459636991443
